P0,P1,P2,P3,P4,P5,P6,P7,P8,P9
0.4823375699343022,-0.742483676675421,-0.015137543652089025,-0.08110280344351564,0.09466665207936142,-0.09120875140413229,-0.26171994209979643,-0.05239503738701727,-0.026528977179850033,0.010155009336544285
0.10838600651298769,-0.10043345843326912,0.19823705116386148,-0.14894517753625663,0.19728919532660405,0.053050397265987655,0.047240514511858345,-0.00862856434572408,0.0650390845072258,0.007954538006308479
0.1479452421652321,-0.14376233370968672,0.04410319186969566,-0.27214867931915787,-0.06500175938121427,-0.12592383667270446,0.09462751086574843,-0.07299641801290768,0.033820176354069656,-0.04429762185164368
0.34586265762010926,-0.30585869792266696,0.2057457179048958,-0.0023870366208827987,-0.08252033285211388,-0.1114010461237756,-0.13346605218107213,-0.01590236666741024,-0.022652360763707392,-0.02529553322680983
0.3704508667961571,-0.26654477526021325,0.14825300360690385,-0.05649595242475386,-0.05552879112466128,-0.1267079041226451,-0.12523198266250019,-0.06665352367788907,-0.02065854944883575,-0.021338654608356267
0.295372730124678,-0.453790116712709,-0.06890530735507865,0.06844710348891375,-0.017925130223079747,-0.04368922399690425,-0.12581492723137455,0.020151587518265228,-0.011044902772022983,-0.005946426572236124
0.3246374395044939,-0.478792873724046,-0.024145800939694873,0.048537479661436,-0.014517828393117382,-0.037649973266412895,-0.1107263084591707,0.007713417722790442,-0.003635209802060016,-0.011185592463790167
0.3628362472706174,-0.5562785513905355,-0.05236484505830835,-0.023796368065724285,-0.009658193250085628,-0.02379125108102717,-0.09124187625774788,-0.03902500658623231,-0.05293413254739813,0.004492287124948591
0.40952061912858756,-0.6137859967122157,-0.048841063994826156,-0.03830131905418542,-0.016941281799259647,-0.047858544528015634,-0.12515301687672997,-0.05752154939495801,-0.053915847491575145,0.007004175838610016
0.46184668200800144,-0.6334411846698411,-0.06415615744944067,-0.0951793986664618,-0.0022252530219329103,-0.044794541731283305,-0.15935822273844327,-0.011115188232460944,-0.013255763988354846,0.006437750857262586
0.4658535166165346,-0.7002175053416009,-0.061187641286538225,-0.16171770597295504,0.01241362379094163,-0.07067082695455035,-0.21278754320831014,0.025105621347692675,0.039073480322296184,0.01063540275958591
0.5530851821798373,-0.7156137325597033,-0.031199623235873566,-0.09230569572976015,0.08896496625569536,-0.035033315013930505,-0.18940752241721784,-0.15258866266471408,-0.06893328404373322,-0.002342893410860719
0.18459410376283092,-0.040389551908787284,0.10719660675604317,-0.19361939733709418,0.14553250765341527,0.02134204320000581,0.04020460416201046,-0.001659323931402959,0.007967308416226004,0.022823164156133505
0.22584353364575682,-0.2217139967368315,-0.2779081118363888,-0.20334353769537347,-0.102259988237157,0.004855325999335101,0.12975730181338022,0.012650774786925473,0.05001907563002378,-0.014923309208441662
0.3774569870782697,-0.24983595233549746,0.14601726291284445,-0.08765920602477356,-0.17632734999300317,-0.06784590980982644,0.019514297690970826,-0.04453817934769898,0.006548525325467122,-0.036866471812612656
0.35217965275161334,-0.25913826971115755,0.17539925810249268,-0.03838935084267517,-0.11424487185796789,-0.06993732386315532,-0.05101733898761263,-0.07209148104788946,-0.017028480457084504,-0.04291555523375207
0.34035591198626625,-0.31050107910176716,0.11228205885196396,-0.005903249109210917,-0.059936872636012356,-0.09801243875861843,-0.13566908434565156,-0.03725826068590129,-0.01682835276660513,-0.022221394648541032
0.321351019624984,-0.37096460883851246,-0.0020572735763200317,0.02357300124307589,-0.025706200049230965,-0.09046580535796252,-0.1303679933808217,-0.010816051153155048,-0.027769400793734238,-0.004796481904233013
0.4393177108058476,-0.4552173060057814,-0.17857167632313908,-0.14306071320481603,-0.0870393981035267,-0.031320496445083446,-0.055944233082835776,0.03551835003478146,0.057589769446897705,0.0007165372256661418
0.4568451531459624,-0.6159108251808673,-0.10304690310068748,-0.15810709366562142,-0.026314576246649207,-0.05367846681370794,-0.15457129485503415,0.01734084822238563,0.03452852217797463,0.009363357612150874
0.4501499342079573,-0.5687477910063411,-0.09726895491227826,-0.09539235956238026,-0.06194035164884862,-0.03888930889697448,-0.12103928729722127,0.04697850837105651,0.020514637548868217,0.005635974391874327
0.46823073635748674,-0.5538386711085082,-0.10754429986881708,-0.04503201599301147,0.04173838710632044,-0.08378951323328854,-0.16492137459480152,-0.05714909526692931,-0.035387874737152186,0.006954868710511736
0.29594169456582864,-0.14653829314325195,0.2148413211562088,-0.08654119501313086,0.15304363972393512,0.07131146473764614,0.05437961191975196,-0.035432259723230275,9.972350513236684e-05,-0.0026394339857558208
0.24548532837174616,-0.0973112402528806,0.17216781732304745,-0.12414762198104362,0.16230757996197426,0.049851253420371805,0.0539219542731492,-0.02967690874930054,0.011198057857027679,0.008185202758489107
0.25954492460206224,-0.13112137499724663,-0.25723176282216764,-0.20939437839193584,0.003349833827893514,0.15013047921108913,0.07623914559115107,0.10928626744263195,0.0231701685068839,0.03289298806299826
0.33719506704288316,-0.06031837240106765,0.048337500273157114,-0.2720422175368419,-0.12697251266557721,-0.15366031421557175,0.023079679257681368,-0.06043442003104055,-0.0239255548822331,-0.01234011857222922
0.37638929197407445,-0.13716852857706147,0.12496709694268954,-0.1830083960610387,-0.147643400849685,-0.13782376367386878,0.014942324780136934,-0.045602014307254135,0.005825055939655436,-0.022401457941376435
0.38392265915418955,-0.23449179017741267,0.1817045952709359,-0.10003242388859226,-0.1811598315011548,-0.09100669985345314,0.008136437903026983,-0.04012040258156711,-0.0023373772076484677,-0.032949909730706745
0.4177462982986505,-0.43547998872813093,-0.16017778565382276,-0.062403782787330206,-0.0959462855560155,-0.04062258002464535,-0.06374971746057564,0.03473281260988303,0.0005751453749397936,-0.0010590465144935668
0.41267397958570134,-0.4350182736305234,-0.14586425314595997,-0.030533119668964104,-0.08838119076608701,-0.046891246096313954,-0.07123010573793845,0.055132821048052026,-0.0008254286757595191,0.010277531028922454
0.44751023249702976,-0.4351447368522382,-0.1919668892374231,-0.13775710542990208,-0.09905473466210483,-0.04279891323042685,-0.04915954838683795,0.06602856399988485,0.08992521727029784,0.00014529172888441688
0.44716124883703157,-0.4954760827325923,-0.11106314654222717,0.0009341615748854615,-0.03223260507276983,-0.06099755753849298,-0.11910992475515213,0.0014087377455132763,-0.040824837553307396,0.005472153014240089
0.4499374503443171,-0.4725704497620119,-0.09477078943572846,0.06655218275047706,-0.0673112696714699,-0.05108069335993552,-0.1022615636765792,0.03130686337625235,-0.05540461771364719,0.0011727308642185963
0.39633943820494183,-0.15672390942930406,0.1879080264901858,-0.06997591366813527,0.1338308209721148,0.04419073060566106,0.0641706837382946,-0.1098472199479247,0.008190785040106206,-0.021046402122416284
0.25199482364003795,-0.11924566786475035,-0.2559037014454889,-0.19685729678219632,0.0025189077252102676,0.1535419645172928,0.08582546183238263,0.10680030724362037,0.018300348042368353,0.032411118392327076
0.3048194610286524,-0.042704607128040944,-0.11689569872042964,-0.2208080640551587,0.005300848745667552,0.0633601289580457,0.04504119460793951,0.10540942835138065,0.04049270128709159,0.037521461691324615
0.4144615641359437,-0.35300886891486416,-0.18871058344204972,-0.006266347249921346,-0.12953026624995134,-0.049704049544114295,-0.04072657329063109,0.07161535065799157,-0.018262523133787647,0.008733211732943308
0.42152838803839043,-0.3894445995092627,-0.16306022847115692,0.011147721334001333,-0.10137135728761723,-0.05806268402210328,-0.061424277578433766,0.06157213313055503,-0.021304916677596403,0.006327652041504456
0.4643012297812932,-0.43451430513664036,-0.13358298130391422,0.028148870446912465,-0.08486520300400023,-0.0469660097355529,-0.07242422282463234,0.034302274625844086,-0.023339974689100262,-0.0026384224230262265
0.460478490838569,-0.1637988546366353,0.15493495524225329,-0.04216602443776418,0.08667271551769473,-0.021422230282296256,0.08908437884080153,-0.1646897270982666,0.08152410205384408,-0.035838942032172874
0.4083889562144485,-0.1920116478506854,0.1176740759852215,-0.06261108895587389,0.08242247917275466,0.019721473844360543,0.0949330203311523,-0.1285670148557817,0.05901038910351951,-0.02594984387756029
0.33808440747309754,-0.010376733551178775,-0.13230327815215187,-0.18707753530268145,-0.024216804644000313,0.06993495682062759,0.03655003444538549,0.09527790225335492,0.010600193513351938,0.05116154174950467
0.355291262967691,0.054592359547892114,-0.005991388004614781,-0.20096658520356578,-0.0030714558607443376,0.006326820949253832,0.02188214154258039,0.07720475087223312,0.037153874551571146,0.034180261810333165
0.3384359229428793,0.028739364439447003,-0.014096125581664481,-0.16326317901749374,0.03797392661087838,-0.01893299497646194,-0.003961567870067826,0.10713132212245155,0.08989415207390938,0.029050928125077716
0.4700329470902064,-0.303037079855344,-0.20331359403318716,0.035368085873478276,-0.155733834991179,-0.02190157956046089,-0.005159321468470111,0.044521028580347545,-0.0027604509156430816,-0.007163173569342901
0.4911505294787808,-0.25947398537043365,-0.2401872652110202,0.007765642438969295,-0.1778489688108301,-0.0158763170929358,0.03534003019339882,0.05471980129694616,0.04044275712973086,-0.018443311138072183
0.3876732070556275,-0.26167033716569793,-0.15746538813557975,-0.010812834753660766,-0.015105293180646365,0.08199824789108573,0.11263036794571807,0.0026911209303427594,0.10430064033421446,-0.009353097634719726
0.4115008689534295,-0.20726614109736063,-0.006487324257418117,-0.026527525630806313,0.019549710002816356,0.021793442114768885,0.08962889339606538,-0.05281598382034308,0.09496653201663882,-0.02485440621670916
0.42732795719770045,0.08050474326956808,-0.03304243453803665,-0.1267219219773529,0.014614890612415082,0.02879694414090131,0.045422000656321,0.006027600129125232,0.008578657762982701,0.03116197818584332
0.4361135792474203,0.062355639660303684,0.004917741316249211,-0.1374809012560074,0.05644026299881558,0.016576019802552057,0.03962208817161515,-0.026265654077177125,0.024434431443970332,0.01777551905943811
0.4222922170715443,0.051408514041365726,0.015438943599107663,-0.14210800594495984,0.07833313557348351,0.01674430284149228,0.04300763638687989,-0.03286486081164662,0.04780618178585436,0.0062751743575951285
0.4151963104557627,0.04042764763373407,0.014490834896809995,-0.16099907865144208,0.07045962902971764,0.016783068450048483,0.03210342665876205,-0.021975912008297377,0.05017670516151218,0.011690971475359899
0.4365523200254955,0.038475203164860486,0.007196618089539031,-0.1614492707980371,0.062323835296865804,0.00942013895336409,0.020620647744648397,-0.01486133014366095,0.045392379215648815,0.027869006271140445
0.5002073051390408,-0.2277058323905153,-0.24211463857527643,0.04104126020763547,-0.17550493880260262,-0.004755961717453752,0.04000485861539839,0.053750268697233206,0.022565313457203764,-0.02419521322641313
0.53635157374086,-0.22497282221333284,-0.23362387430897497,0.04508857130647603,-0.12640052075178937,0.017310929107420256,0.03863744521031384,0.03958620311004939,0.016226232226726117,-0.033818111106412085
0.5617009136213429,-0.22237320294893706,-0.23235624372767857,0.035796587260802315,-0.1075043928698055,0.04095447240309669,0.049390872939066376,0.01999138683924004,-0.003624666926047208,-0.03670115634102533
0.5835995841530555,-0.2028714430817171,-0.22731621616360526,0.09328455589417553,-0.08577932737273139,0.02563763008270188,0.04437946199331882,0.012454629197715741,0.007238011444779181,-0.011971487117692442
0.6260013248119507,-0.10654544683123059,-0.05108142058819813,0.014449814236308,-0.013635363931850636,-0.0033029317734094704,-0.024068073018654754,0.01976367700758125,-0.025363146073764983,0.02294175314070651
0.6265709565617221,-0.0034283646219142178,0.0385616136607937,-0.01707432987984694,-0.04840789299008533,-0.01023269327755863,-0.02173871568902433,0.09051119746272479,0.005948406910747665,0.007440910035782233
0.5628166634554422,-0.14890086149416984,-0.22054337281158198,0.034139538361122435,-0.03591674130112574,0.1207670952849368,0.0297020402182716,0.1266910852996032,0.03386291974919177,0.020265313571119825
0.605756305104624,-0.14166404649405578,-0.0398040202336863,-0.03613608289193114,-0.0352724986942525,0.002529880671436169,0.006215681779847351,0.015825408992518178,0.048115062470145034,0.025035859974371938
0.48142433691690706,0.15089966060363083,-0.021160858964093185,-0.03501993007761232,0.025192467160441295,0.0054841123099864456,0.04932780884672497,-0.016364767235241676,0.01953742439818987,0.01931677992219985
0.45256967859623076,0.06115956155300804,-0.001083431820497499,-0.13843197577190058,0.047011921824631625,0.014859869198257748,0.02451753021335222,-0.024719704599363207,0.02244789470620028,0.02520017656440446
0.46925553001376924,0.03907916689501668,-0.0034494284117626284,-0.16216045128528866,0.04716579470296031,0.011466494088711199,0.003969203048698404,-0.023024392997893536,0.032993094009381316,0.03648727077963487
0.5801435964406485,-0.1507175378594708,-0.17878314103437346,0.09370825146533422,-0.11193129268244267,0.0020571556272504093,0.04368137452843651,0.017092237708247693,-0.026884526986243468,-0.022695951117591234
0.6134766936443212,-0.07617923222499946,-0.07586731063752804,0.06685088497784407,-0.057065061139395745,-0.0010695128954753969,-0.0009829170390202452,0.0591783398735441,-0.004096324929858923,0.0010795427744413055
0.6318405735966537,-0.039286009121986376,-0.0641393018121481,-0.007374117431258244,-0.050616472197006185,0.06339926374290006,0.027943781280344165,0.06756370656854761,0.017564020634038044,0.013233513011689318
0.6204325780131,-0.05382569988360668,-0.03506721322240754,-0.0271857360718395,-0.07781265098953291,0.014889596617258513,0.046104325129957095,0.02208024312074535,0.06163999025121149,0.007433483162803262
0.5734046272989,-0.08034533733888835,-0.015752118512667543,-0.020991001210934654,-0.08906247693003509,-0.0406891862093631,0.059118982827308784,5.2404865058766625e-05,0.11714204212794177,-0.014972720962613928
0.480211526835071,0.24206445384360475,-0.03910611129862873,0.06368656914493974,-0.0003096568058065796,-0.011768101780406368,0.06858696874010047,0.02351319993220479,0.04221133202949215,0.012083694056839733
0.48871831367064245,0.22205430853218114,-0.0408376558677046,0.03920123240316684,-0.0016772660040193788,-0.01408508553692353,0.06085536466547707,0.024696730662980407,0.034281640080596094,0.014347778193362554
0.5060695794111585,0.09294430293433359,-0.015371555443098942,-0.05908495181254865,0.03594132084018961,-0.019269290419808335,0.02302961077188545,-0.048266324586425866,0.018782339106181874,0.02800427383101617
0.6938718288015442,0.23509974026178282,-0.11129145399543837,-0.05935869284381849,0.12376171658696261,0.1259600568629916,-0.05276527215887711,0.18765350049095256,-0.024911833313365744,-0.02603712826306509
0.7339539247485981,0.18563901899902446,-0.0794958596288323,-0.06617376180388135,0.07543668705683079,0.11883245105507065,0.017814934394955656,0.04312081583369677,-0.014167363218885273,-0.022900138157003813
0.7362371546739066,0.08220168959887918,-0.03625970294491415,-0.04143255840800719,-0.02998977908643502,0.09359863155888275,0.08574814089106711,-0.039267901736815325,0.014868565597284274,-0.021092532279851084
0.7112904468895525,0.014786642371359487,-0.01474095719594215,-0.028149128767164744,-0.10488805692809477,0.03759066717786816,0.12760779409890846,-0.10806055379080898,0.047931940708448674,-0.02100816128495306
0.6908126117306648,-0.005807616706534588,0.001940970643351525,-0.046945990037114915,-0.12950708131331895,0.008502947580516756,0.12771107480768776,-0.12620659766270137,0.04123010993863634,-0.023815453718755653
0.5795358276450094,0.3472300079201257,-0.020118951853715594,0.04090334072670532,0.09483015357761201,0.09235773236893888,0.05316891520422601,0.0985856770876555,0.03936022100126858,0.001339944567650908
0.5318631095764943,0.2771058651981866,-0.06935566888277991,0.07212385929816217,0.02071062225327157,0.04330869606679552,0.08742425349099911,0.02635719074432035,0.02483251294812463,-0.000582309951208615
0.5061384031283762,0.23594599387060095,-0.0801746683541108,0.087633776224245,-0.020479571032745558,-0.0020761281178615434,0.08181866815420923,0.005969511829852718,-0.007963311227798196,0.008461533250770925
0.5279325094587388,0.2151384704418206,-0.04239543566483581,0.044605550595930875,-0.00642663134357932,0.002869268275640227,0.05939039648937208,-0.027953762238635618,-0.036078990578213704,0.02031629091832654
0.49601717388585775,0.12114095659473406,-0.04358797434717357,0.009462529776400178,-0.06076001906368038,-0.08184497640913546,0.07093009927546885,-0.09530719064151466,0.022494211472700122,0.032393574980281975
0.7809369351239593,0.3236438831791596,-0.12963674459193514,-0.049239920828640725,0.08593548634219206,0.11387563132442229,-0.0016948107016672154,0.0666971036953283,-0.061418007049800875,-0.04841131764117937
0.8015577240714646,0.2725377177244315,-0.09088179399779628,-0.11145163327987925,0.1152954205612153,0.19633516562774603,0.027287835708428992,0.029350328558037098,-0.08205275628583059,-0.0386973215950219
0.7899301231616158,0.08788142174497764,-0.0076548251440240744,-0.001442104090614571,-0.056433255495853624,0.08367132929262432,0.11238473224020577,-0.08089885874934391,0.01695217443890639,-0.04120240485599841
0.7198463097061552,0.03809614287548197,-0.019238993697637305,-0.021061406517309686,-0.1564152649493966,0.013840713152352857,0.14507772405931094,-0.12479334555857283,0.04280418351389315,-0.03359707581770846
0.6939413395275746,0.031057510210256052,-0.002479982153415397,-0.016824881681147104,-0.12367634777903437,0.014483380792571138,0.12856620465477792,-0.104829291923812,0.05660654633117049,-0.043682404694801585
0.6553707412037091,0.49597220071962533,-0.025417410441381294,-0.03016968393513174,0.19195194063867835,0.0072655365805111005,-0.014807183807936136,-0.002447718109394509,0.01792731202904263,0.031644079871351816
0.6733645548788003,0.3779017755893912,-0.051778889261409486,0.0472946381188967,0.14417914437266488,0.19257861089684267,0.06407131430927812,0.0642576340516611,-0.028965272477705927,0.00032791812184404523
0.5596906268592303,0.3043693007188083,-0.08324259905572395,0.08318450174434712,-0.05261865680091213,0.001788506680099694,0.10080162451704969,0.015637110212310748,0.03291972376128205,0.013875067682354053
0.5439947133459837,0.25669561787054435,-0.13978783944569323,0.11753009912201283,-0.03221552676750192,0.028097099415714914,0.0784547509275596,0.03849232219631843,-0.013346487611965881,0.01761139789980065
0.4868822586743278,0.10938156810244802,-0.32011844867086253,0.1439527023053196,-0.025478811816397842,0.11747667705241328,0.10142885725044051,0.03250629105467431,-0.03691032382122586,0.03301636482373663
0.513318686756039,0.16084613897552205,-0.1437563937845855,0.08559625345441782,-0.0470276398451656,0.010674213643322883,0.06703830635004868,-0.03031403761438335,-0.024659791606486146,0.03332866868089199
0.7799353749460027,0.4485032463554287,-0.22999181259470414,-0.08774726887218656,0.1748087487775576,0.08508241984340714,-0.042331233231933635,-0.001618321278098328,-0.07143773727278456,-0.04133231170301965
0.7291145170508748,0.09263547970560707,-0.029178402846425394,0.08442120998246568,-0.16766416700585385,-0.031813585874451225,0.10437317533389577,-0.07508797312143936,0.053532479428291056,-0.05120307137381447
0.7074626774437126,0.056685813546855125,-0.04433980073434149,0.051749591719460655,-0.15679930480216273,-0.005591606257689674,0.12141432673219338,-0.0865399883922556,0.05789104751534997,-0.05290977726421245
0.6862151266718115,0.6469568785530511,0.007358908417630927,-0.02176154212380549,0.23767967093916287,-0.09568579999734005,-0.04564490046888606,-0.13212585240838037,0.024560835610578438,0.023692293660011243
0.6738077581375614,0.7674149612735106,-0.03701675902505802,-0.10403776945342968,0.2942424626365927,-0.1004114229992317,-0.09468880986520131,-0.11921536300423391,-0.053439096452952986,0.03973626641601244
0.6452390850214642,0.3471827986153633,-0.09922630956254083,0.15783444434387406,-0.05926495771586651,0.00530021289932394,0.09952271741997468,-0.03705699775202999,-0.01220839026347666,0.025232139032159734
0.6110748677939137,0.30865489622437203,-0.15045654157268432,0.15789996180331323,-0.07850469561046475,0.015433330148877902,0.08160846249833179,0.008241409409460516,-0.029928576788617024,0.03540230963345392
0.780318670267097,0.34724277410946847,-0.2910067506702833,0.05167654687489479,0.018473951265485067,0.11046186481217064,0.016132481740103455,-0.015864612223722888,-0.095297001388672,-0.048359873078492654
0.7254360483603683,0.13780530892287285,-0.40049561145909296,0.1300380170720771,-0.07355284614043696,0.12783676232543123,0.09641915402619244,-0.04503150482695192,-0.040304864170333264,-0.04670972451597
0.7465230289685882,0.15139810199817566,-0.19322170829471957,0.12444949808095757,-0.15738391079066028,0.030037644464616216,0.09377723870408802,-0.05407366386198609,-0.012320849192028634,-0.05530245711450482
0.7213292379708073,0.13530203336501626,-0.13733620070602082,0.11654219830463142,-0.14623590534564854,0.0002001629350828621,0.09607959192104185,-0.04318379570465813,0.020856441344255662,-0.053746539588617276
0.7050297019748728,0.9228589216473708,-0.15942971588454885,-0.007523344939148691,0.4203577087155381,0.18024280823854594,-0.11126710705530585,0.021109934383011786,-0.04618975094154458,-0.011148724448682978
0.7168491573104895,0.6721485808969012,0.01076632415093598,0.021810654109245695,0.23139570255827963,-0.024568996345459913,-0.0335831756902531,-0.10731291285232908,0.04157508903961835,0.0013247749183288304
0.720000828094044,0.8264253871437192,-0.05136112935186887,-0.02899459660857487,0.287178429300919,-0.09815254578275678,-0.09202984165435207,-0.14057956346389594,-0.0360820012923544,0.030940414146053807
0.7027881358561731,0.4244648748323841,-0.11077191714793044,0.32142156612306283,-0.060264987534674797,-0.045903451214000045,0.04510725756900752,-0.012021761200002833,-0.0020075528769041423,0.04947692794929259
0.7037886303309239,0.46150187606003984,-0.080693057497776,0.28472025490588637,-0.09696427688768994,-0.040626578105758045,0.06641306028046043,-0.022638266383643885,-0.03991310087272317,0.050592480616463764
0.7683732200389428,1.039994870676979,0.03332224527342437,0.035983147387407766,0.3608578116576721,0.19537404126600444,-0.15537437627401285,0.10926232351018797,-0.0387746425459016,-0.032868058159397834
0.7238223646323295,0.8882926939016658,-0.3009819218883598,0.04228605738571199,0.4535989246065433,0.2807104934790811,-0.11995731129927378,0.07782015190987301,-0.06581992254819571,-0.011260689540435298
0.8418990367505259,0.6595096881807649,0.06067366880974981,0.3482952781462386,-0.11527807158450698,-0.14886866577586724,0.02049110195611975,-0.07544114435185784,-0.03830753004703909,0.05653883849974506
0.834345700675029,1.0720831315511319,0.22849342614933482,0.042813759554558614,0.2797112162108054,0.07789743077260816,-0.24176408703613167,0.2585241760731696,0.02078462450880887,-0.03764123474257566
0.9293966207925952,1.1166525910450453,0.2886072928938503,-0.005557660044495108,0.27332865356827296,0.08670226418568795,-0.18456625596071813,0.15331592968642943,-0.05817329496742516,-0.04110963391040401
0.8971973930586804,0.5429709489175996,0.16466660322877452,0.3780970376341193,-0.27812682089534235,-0.16623162468408226,0.10627746680653943,-0.09732147752316711,0.01729224138248031,0.030561160153464384
0.891860258188161,0.5547154501176932,0.13567347070521169,0.4123242615678542,-0.2498983418421625,-0.1670427489664691,0.08136767100113607,-0.08635295563575372,0.00410746779832713,0.042240555594519724
0.8764383078511022,0.9977309095229998,0.3016070885176238,0.051908198159453335,0.10745145996467168,-0.08421978032979363,-0.181340821650226,0.1869104927856423,0.015105338696279677,-0.026409011743152744
0.8601102907692417,0.9219878504240981,0.23447259383831232,0.14435268341091817,-0.018155081835699444,-0.11537199143859336,-0.13572838145420157,0.136724514967404,0.004032042016194708,-0.012852326068882813
0.8739290483589162,0.800643241950478,0.3297531691819849,0.1568915029235378,-0.21759851076217526,-0.26170236007847286,-0.025942000880020466,-0.035514515912589445,0.0014225830566228226,-0.004562778748080087
0.856398304496728,0.669910954377388,0.05993433939721371,0.2447983399586728,-0.21841579022427313,-0.14117375244582556,0.03343185151178929,-0.014874983601210333,-0.0569011263581017,0.029194506813463306
0.9058857876461939,0.630827110012532,0.13036306516579826,0.3181408481001997,-0.25668963265438494,-0.16949275513354625,0.06493957957493235,-0.06305018571548722,-0.0336325686345411,0.03160707842278743
0.8827598156281914,0.8705599917963747,0.25006094511817417,0.13891335102216748,-0.05608473398835598,-0.19178341431258486,-0.10525186138082365,0.13332201427963228,-0.0029682028716432572,-0.0090433910802174
0.8757371280556441,0.7558330159130102,0.2404279730076342,0.1859949090774799,-0.22202989028135414,-0.27730542576124334,-0.02601927401520987,0.04180082436944124,-0.0031568342474182012,0.012888378925393462
